imdb_score,imdb_votes,imdb_votes_log1p,runtime,duration_minutes,release_year,desc_len,num_genres,is_show,is_classic,title,type,is_high,age_G,age_NC-17,age_PG,age_PG-13,age_R,age_TV-14,age_TV-G,age_TV-MA,age_TV-PG,age_TV-Y,age_TV-Y7,age_Unknown,ctry_Canada,ctry_France,ctry_India,ctry_Japan,ctry_Mexico,ctry_Nigeria,ctry_Other,ctry_Philippines,ctry_South Korea,ctry_Spain,ctry_United Kingdom,ctry_United States,ctry_Unknown
8.0,93.0,4.543294782270004,84,84.0,2019,142,2,1,0,A Thousand Goodnights,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4.6,154.0,5.043425116919247,100,96.0,2019,437,1,0,0,Red Snow,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
7.3,90.0,4.51085950651685,88,88.0,2019,157,1,0,0,To Be of Service,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.6,170.0,5.14166355650266,126,127.0,2019,148,1,0,0,It Takes a Lunatic,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.2,50.0,3.9318256327243257,110,147.0,2020,144,3,0,0,Omo Ghetto: The Saga,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2.7,1329.0,7.1929342212158,79,79.0,2019,282,3,0,0,The App,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3.2,139.0,4.941642422609304,83,83.0,2020,229,3,0,0,An Unremarkable Christmas,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.6,36.0,3.610917912644224,105,106.0,2020,236,3,0,0,Who's the Boss,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
4.9,200.0,5.303304908059076,86,87.0,2020,146,3,0,0,Love Like the Falling Rain,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.4,1033.0,6.941190055068375,118,117.0,2019,85,3,0,0,"Hello, Love, Goodbye",MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.4,1538.0,7.338888133838879,129,127.0,2020,153,3,0,0,Kilometers and Kilometers,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
7.0,549.0,6.309918278226516,92,96.0,2019,187,3,0,0,Love for Sale 2,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.0,170.0,5.14166355650266,64,64.0,2019,172,3,0,0,Los Tigres del Norte at Folsom Prison,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5.7,100.0,4.61512051684126,35,35.0,2020,140,2,1,0,Nailed It! Germany,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.9,422.0,6.0473721790462776,58,59.0,2019,143,1,0,0,Jeff Garlin: Our Man in Chicago,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4.3,3074.0,8.031060180240619,21,21.0,2020,148,1,1,0,Six Windows in the Desert,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.9,332.0,5.808142489980444,102,102.0,2019,142,2,0,0,Isa Pa with Feelings,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.4,362.0,5.8944028342648505,24,24.0,2019,444,3,1,0,Scams,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
6.7,43.0,3.784189633918261,115,117.0,2019,155,3,0,0,Kasanova,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
4.6,92.0,4.532599493153256,86,86.0,2020,153,3,0,0,We Are One,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2.9,30.0,3.4339872044851463,98,98.0,2020,143,3,0,0,Small Chops,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
4.9,155.0,5.049856007249537,105,106.0,2020,142,2,0,0,Finding Agnes,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.3,1727.0,7.454719949364001,98,98.0,2019,228,3,0,0,Pegasus,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.7,6647.0,8.802071336535285,162,160.0,2020,154,3,0,0,Kannum Kannum Kollaiyadithaal,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
8.1,121.0,4.804021044733257,36,36.0,2019,235,3,1,0,"Wait, My Youth",SHOW,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.4,112.0,4.727387818712341,34,34.0,2019,146,2,1,0,Nailed It! France,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.8,207.0,5.337538079701318,96,96.0,2020,143,3,0,0,GIMS: On the Record,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
6.8,17.0,2.8903717578961645,40,40.0,2019,147,3,1,0,Bangkok Buddies,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.7,7453.0,8.916506080039204,112,113.0,2020,145,2,0,0,Leyla Everlasting,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.7,118.0,4.77912349311153,100,100.0,2020,146,3,0,0,Bigflo & Oli: Hip Hop Frenzy,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
5.8,865.0,6.763884908562435,13,13.0,2019,148,2,1,0,Pinky Malinky,SHOW,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.8,17.0,2.8903717578961645,56,56.0,2019,131,3,1,0,The Charming Stepmom,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.3,1036.0,6.944087208229528,131,131.0,2019,161,3,0,0,Mallesham,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6.9,883.0,6.784457062637643,69,70.0,2019,151,1,0,0,Deon Cole: Cole Hearted,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5.8,273.0,5.613128106388071,124,124.0,2019,152,3,0,0,15-Aug,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
7.4,543.0,6.298949246855942,135,126.0,2019,128,3,0,0,Mehandi Circus,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
5.3,1111.0,7.013915474810528,88,90.0,2020,173,3,0,0,A New York Christmas Wedding,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3.3,17.0,2.8903717578961645,104,105.0,2020,145,3,0,0,Sanitation Day,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5.5,38.0,3.6635616461296463,94,95.0,2019,1065,2,0,0,The Millions,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
7.4,1116.0,7.018401799069201,121,128.0,2020,226,2,0,0,One Day We'll Talk About Today,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.5,261.0,5.568344503761097,45,45.0,2019,767,3,1,0,Once Upon a Time in Lingjian Mountain,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.2,48.0,3.8918202981106265,150,148.0,2019,343,3,0,0,The Perfect Picture: Ten Years Later,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.7,22.0,3.1354942159291497,8,8.0,2020,148,1,1,0,True: Terrific Tales,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
8.1,18.0,2.9444389791664403,92,92.0,2020,243,2,0,0,The Beginning of Life 2: Outside,MOVIE,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.3,158.0,5.068904202220232,58,58.0,2019,359,3,1,0,Somewhere Only We Know,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.8,14.0,2.70805020110221,74,75.0,2020,25,2,0,0,Fukrey Boyzzz: Space Mein Fukrapanti,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
7.3,48.0,3.8918202981106265,46,46.0,2019,137,2,1,0,In the Bosom of a Thorn,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.2,217.0,5.384495062789089,101,102.0,2020,138,3,0,0,All Because of You,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.1,880.0,6.78105762593618,119,116.0,2019,138,2,0,0,Uriyadi 2,MOVIE,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.7,1235.0,7.119635638017636,110,110.0,2020,172,3,0,0,Maniyarayile Ashokan,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6.4,182.0,5.209486152841421,40,40.0,2020,110,3,1,0,Futmalls.com,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.2,213.0,5.365976015021851,39,39.0,2020,234,3,1,0,Valentino,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.2,29.0,3.4011973816621555,119,120.0,2019,321,3,0,0,4th Republic,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6.5,145.0,4.983606621708336,29,30.0,2019,608,2,0,0,A Tale of Two Kitchens,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.2,148.0,5.003946305945459,100,100.0,2019,359,2,0,0,Mokalik (Mechanic),MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
7.0,731.0,6.595780513961311,105,106.0,2019,359,2,0,0,The Body Remembers When the World Broke Open,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.7,349.0,5.857933154483459,103,102.0,2019,405,2,0,0,Kids on the Block,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4.9,111.0,4.718498871295094,64,64.0,2020,114,2,1,0,J-Style Trip,SHOW,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.1,47.0,3.871201010907891,61,61.0,2020,157,2,0,0,Horrid Henry's Gross Day Out,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.9,375.0,5.929589143389895,97,96.0,2019,177,3,0,0,The Knight and the Princess,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.3,859.0,6.756932389247553,128,125.0,2019,263,3,0,0,Penalty,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
5.6,521.0,6.257667587882639,94,95.0,2019,149,2,0,0,The 9th Precinct,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.9,1036.0,6.944087208229528,136,133.0,2019,225,3,0,0,Malaal,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
7.2,404.0,6.003887067106539,133,134.0,2019,120,3,0,0,Evvarikee Cheppoddu,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6.4,299.0,5.703782474656201,83,72.0,2020,339,3,0,0,Nasha Natasha,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4.8,57.0,4.060443010546419,24,24.0,2019,153,1,0,0,Super Monsters Save Christmas,MOVIE,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.7,44.0,3.80666248977032,113,113.0,2019,98,3,0,0,Luckee,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6.6,37.0,3.6375861597263857,119,119.0,2020,529,3,0,0,Kambili: The Whole 30 Yards,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6.6,166.0,5.117993812416755,117,118.0,2019,140,3,0,0,Saavat,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6.4,104.0,4.653960350157523,116,114.0,2019,150,2,0,0,Krutant,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6.9,729.0,6.593044534142437,181,180.0,2019,105,2,0,0,This Earth of Mankind,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.2,26.0,3.295836866004329,89,89.0,2019,149,3,0,0,Holy Expectations,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7.1,1543.0,7.342131730584722,122,123.0,2020,125,3,0,0,Classmates Minus,MOVIE,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.7,734.0,6.5998704992128365,63,64.0,2020,143,2,0,0,The App That Stole Christmas,MOVIE,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.0,33.0,3.5263605246161616,105,106.0,2019,211,3,0,0,Ali & Alia,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.9,39.0,3.688879454113936,25,25.0,2020,150,1,0,0,Chico Bon Bon and the Very Berry Holiday,MOVIE,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.0,59.0,4.0943445622221,95,95.0,2019,210,2,0,0,Uncle Naji in UAE,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.3,189.0,5.247024072160486,115,116.0,2020,148,3,0,0,Tarung Sarung,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.2,183.0,5.214935757608986,114,114.0,2019,311,2,0,0,Lola Igna,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.5,256.0,5.54907608489522,50,50.0,2020,152,1,0,0,Vir Das: Outside in - The Lockdown Special,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6.2,987.0,6.895682697747868,67,68.0,2020,150,1,0,0,Kenny Sebastian: The Most Interesting Person in the Room,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
5.1,193.0,5.267858159063328,108,109.0,2019,420,3,0,0,We Are Legends,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.0,54.0,4.007333185232471,114,113.0,2020,152,2,0,0,Fate of Alakada,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6.3,48.0,3.8918202981106265,21,22.0,2020,141,1,0,0,A Go! Go! Cory Carson Christmas,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.6,43.0,3.784189633918261,120,120.0,2019,272,2,0,0,Your Excellency,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
6.9,73.0,4.30406509320417,83,84.0,2019,150,2,0,0,Elevator Baby,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5.0,145.0,4.983606621708336,95,94.0,2019,183,3,0,0,In Paradox,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.6,264.0,5.579729825986222,108,108.0,2019,194,3,0,0,The Panti Sisters,MOVIE,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.5,12.0,2.5649493574615367,81,81.0,2019,133,3,0,0,Luccas Neto in: Children's Day,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5.8,291.0,5.676753802268282,43,43.0,2020,209,1,1,0,Holiday Home Makeover with Mr. Christmas,SHOW,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.1,61.0,4.127134385045092,8,8.0,2020,125,2,1,0,Buddi,SHOW,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8.4,1387.0,7.23561914106675,123,114.0,2020,597,2,0,0,I'm Glad I Did,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5.6,491.0,6.198478716492308,51,51.0,2020,148,3,1,0,Kings of Jo'Burg,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.0,182.0,5.209486152841421,95,95.0,2019,150,2,0,0,Si Doel the Movie 2,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.6,451.0,6.113682179832232,94,95.0,2019,150,2,0,0,My Stupid Boss 2,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.7,700.0,6.55250788703459,117,116.0,2020,201,3,0,0,Mariposa,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.6,107.0,4.68213122712422,26,26.0,2020,425,3,1,0,The House Arrest of Us,SHOW,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6.4,105.0,4.663439094112067,48,48.0,2020,826,3,1,0,The Smart Money Woman,SHOW,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.2,64.0,4.174387269895637,129,130.0,2019,198,3,0,0,Kaagar,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6.3,172.0,5.153291594497779,116,116.0,2020,210,3,0,0,Four Sisters Before the Wedding,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
5.6,382.0,5.948034989180646,40,40.0,2019,150,2,1,0,Extreme Engagement,SHOW,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7.5,58.0,4.07753744390572,82,83.0,2019,157,2,0,0,Carlos Almaraz: Playing with Fire,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
8.0,14.0,2.70805020110221,3,3.0,2019,135,1,1,0,True Tunes,SHOW,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.4,999.0,6.907755278982137,137,135.0,2019,116,2,0,0,Bypass Road,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
4.9,184.0,5.220355825078324,113,116.0,2019,85,3,0,0,Rakkhosh,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
7.8,170.0,5.14166355650266,41,41.0,2020,145,3,1,0,Children of Adam,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.6,18.0,2.9444389791664403,4,4.0,2020,146,1,1,0,Word Party Songs,SHOW,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.9,294.0,5.68697535633982,92,92.0,2019,303,2,0,0,A Home with a View,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.8,451.0,6.113682179832232,103,103.0,2019,234,3,0,0,Alone/Together,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.2,172.0,5.153291594497779,107,108.0,2019,284,3,0,0,Between Maybes,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
7.4,45.0,3.828641396489095,128,140.0,2019,417,3,0,0,Sur Sapata,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
6.7,130.0,4.875197323201151,93,93.0,2020,164,3,0,0,Si Doel the Movie 3,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.3,8.0,2.19722457733622,85,105.0,2020,0,2,0,0,Mama Drama,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7.4,68.0,4.23410650459726,42,42.0,2019,170,3,1,0,The Defected,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.1,140.0,4.948759890378168,89,90.0,2019,147,2,0,0,Tuna Girl,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
7.1,158.0,5.068904202220232,111,111.0,2019,154,3,0,0,The Wedding Shaman,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
6.8,1047.0,6.954638864880987,118,118.0,2019,124,3,0,0,Dilan 1991,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5.8,6.0,1.9459101490553128,106,102.0,2019,168,3,0,0,She Is,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
6.8,62.0,4.143134726391533,120,120.0,2020,236,3,0,0,This Lady Called Life,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5.9,52.0,3.970291913552122,85,86.0,2020,115,3,0,0,One Take,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
6.9,300.0,5.707110264748875,104,104.0,2020,145,3,0,0,#FriendButMarried 2,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2.8,52.0,3.970291913552122,87,87.0,2019,148,3,0,0,Luccas Neto in: Summer Camp,MOVIE,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.7,190.0,5.25227342804663,81,82.0,2020,487,2,0,0,Girl's Revenge,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2.6,398.0,5.988961416889864,109,107.0,2019,138,2,0,0,Kolaiyuthir Kaalam,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
7.1,73.0,4.30406509320417,90,90.0,2019,379,2,0,0,Sakaling Maging Tayo,MOVIE,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.4,270.0,5.602118820879701,77,78.0,2020,148,3,0,0,Story of Kale: When Someone's in Love,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.7,35.0,3.58351893845611,24,24.0,2019,146,2,1,0,Mighty Little Bheem: Diwali,SHOW,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
5.5,118.0,4.77912349311153,96,96.0,2019,226,3,0,0,Born Beautiful,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.4,547.0,6.306275286948016,99,100.0,2020,150,3,0,0,Milea,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4.4,1123.0,7.024649030453636,95,95.0,2019,136,3,0,0,Stunt School,MOVIE,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7.0,4796.0,8.475746001502063,24,24.0,2021,150,1,1,0,Pacific Rim: The Black,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7.7,102321.0,11.535879982582411,64,64.0,2021,145,3,1,0,Midnight Mass,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.0,416738.0,12.940215405543638,54,54.0,2021,153,3,1,0,Squid Game,SHOW,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.6,100787.0,11.520774579913628,113,114.0,2021,171,2,0,0,The Mitchells vs. the Machines,MOVIE,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.6,77782.0,11.261678177292485,52,52.0,2021,313,3,1,0,Shadow and Bone,SHOW,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
